submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
09/12/2020,FL,654090,,,3168,428,12600,,,98,2,09/13/2020 04:17:15 PM,Not agree,Not agree
12/03/2020,FL,1012456,,,10656,6582,18874,,,98,9,12/04/2020 15:00,Not agree,Not agree
09/22/2020,FL,679776,,,2414,392,13416,,,99,3,09/23/2020 01:51:22 PM,Not agree,Not agree
09/04/2020,FL,633060,,,3147,319,11750,,,100,7,09/05/2020 14:09,Not agree,Not agree
12/29/2020,FL,1270063,,,11748,5637,21409,,,101,17,12/30/2020 02:56:20 PM,Not agree,Not agree
12/17/2020,FL,1149126,,,13102,3497,20305,,,101,4,12/18/2020 02:45:01 PM,Not agree,Not agree
10/21/2020,FL,752845,,,2106,688,16210,,,105,6,10/22/2020 01:34:46 PM,Not agree,Not agree
12/07/2020,FL,1048264,,,7537,1851,19282,,,105,6,12/08/2020 14:59,Not agree,Not agree
09/29/2020,FL,696171,,,3209,408,14143,,,106,9,09/30/2020 02:17:41 PM,Not agree,Not agree
08/22/2020,FL,591283,,,4260,168,10274,,,106,1,08/23/2020 02:15:28 PM,Not agree,Not agree
09/26/2020,FL,690387,,,2731,666,14022,,,107,8,09/27/2020 01:39:49 PM,Not agree,Not agree
08/16/2020,FL,567375,,,3747,17,9452,,,107,2,08/17/2020 02:26:31 PM,Not agree,Not agree
10/02/2020,FL,703212,,,2610,378,14554,,,110,8,10/03/2020 13:39,Not agree,Not agree
08/04/2020,FL,491773,,,5347,146,7402,,,110,0,08/05/2020 14:13,Not agree,Not agree
07/08/2020,FL,220476,,,9882,66,3953,,,112,1,07/09/2020 15:14,Not agree,Not agree
07/15/2020,FL,297876,,,10087,74,4521,,,112,0,07/16/2020 02:22:21 PM,Not agree,Not agree
12/21/2020,FL,1192456,,,10907,2004,20680,,,112,10,12/22/2020 02:35:48 PM,Not agree,Not agree
08/20/2020,FL,582407,,,4516,280,10049,,,117,1,08/21/2020 02:27:34 PM,Not agree,Not agree
10/09/2020,FL,720001,,,2853,307,15186,,,118,2,10/10/2020 13:30,Not agree,Not agree
10/13/2020,FL,729591,,,2657,397,15531,,,119,4,10/14/2020 01:28:39 PM,Not agree,Not agree
08/21/2020,FL,587023,,,4616,343,10168,,,119,4,08/22/2020 02:21:09 PM,Not agree,Not agree
09/25/2020,FL,687656,,,2809,0,13915,,,120,0,09/26/2020 01:46:07 PM,Not agree,Not agree
08/06/2020,FL,504768,,,7587,208,7747,,,120,6,08/07/2020 23:57,Not agree,Not agree
12/04/2020,FL,1022354,,,9898,2375,18994,,,120,7,12/05/2020 14:29,Not agree,Not agree
12/23/2020,FL,1213760,,,11100,0,20874,,,120,0,12/24/2020 02:31:20 PM,Not agree,Not agree
12/24/2020,FL,1226530,,,12770,0,20995,,,121,0,12/25/2020 02:25:34 PM,Not agree,Not agree
12/16/2020,FL,1136024,,,11282,4196,20204,,,122,9,12/17/2020 02:33:42 PM,Not agree,Not agree
12/11/2020,FL,1087956,,,11409,3380,19714,,,123,9,12/12/2020 14:59,Not agree,Not agree
07/25/2020,FL,409585,,,12115,72,5777,,,124,1,07/26/2020 03:17:16 PM,Not agree,Not agree
09/02/2020,FL,626426,,,2310,317,11501,,,127,1,09/03/2020 14:18,Not agree,Not agree
10/01/2020,FL,700602,,,2551,532,14444,,,127,4,10/02/2020 13:40,Not agree,Not agree
12/31/2020,FL,1300528,,,16827,0,21673,,,127,0,01/01/2021 14:49,Not agree,Not agree
07/17/2020,FL,323002,,,11362,131,4805,,,128,1,07/18/2020 04:14:26 PM,Not agree,Not agree
12/10/2020,FL,1076547,,,11071,3707,19591,,,129,8,12/11/2020 15:06,Not agree,Not agree
07/14/2020,FL,287789,,,9122,60,4409,,,132,1,07/15/2020 03:05:12 PM,Not agree,Not agree
07/21/2020,FL,365244,,,9345,84,5206,,,134,0,07/22/2020 02:51:28 PM,Not agree,Not agree
08/27/2020,FL,605342,,,3229,325,10868,,,135,2,08/28/2020 01:43:49 PM,Not agree,Not agree
07/24/2020,FL,397470,,,12379,257,5653,,,135,1,07/25/2020 05:40:06 PM,Not agree,Not agree
10/07/2020,FL,713902,,,2544,518,14904,,,137,6,10/08/2020 13:56,Not agree,Not agree
12/14/2020,FL,1115446,,,8343,2546,20003,,,137,3,12/15/2020 02:39:02 PM,Not agree,Not agree
12/30/2020,FL,1283701,,,13638,5649,21546,,,137,14,12/31/2020 02:55:07 PM,Not agree,Not agree
09/18/2020,FL,669684,,,3177,290,13225,,,139,3,09/19/2020 02:00:26 PM,Not agree,Not agree
07/22/2020,FL,374920,,,9676,46,5345,,,139,1,07/23/2020 02:48:19 PM,Not agree,Not agree
12/26/2020,FL,1243118,,,16588,0,21135,,,140,0,12/27/2020 02:44:47 PM,Not agree,Not agree
10/15/2020,FL,735685,,,3286,662,15736,,,141,4,10/16/2020 01:33:55 PM,Not agree,Not agree
09/15/2020,FL,660946,,,2743,263,12787,,,145,7,09/16/2020 01:53:41 PM,Not agree,Not agree
09/17/2020,FL,666507,,,3273,369,13086,,,147,5,09/18/2020 01:48:37 PM,Not agree,Not agree
08/29/2020,FL,612206,,,3132,0,11105,,,148,0,08/30/2020 02:49:52 PM,Not agree,Not agree
08/13/2020,FL,551232,,,6192,172,8913,,,148,0,08/14/2020 02:30:03 PM,Not agree,Not agree
09/03/2020,FL,629913,,,3487,388,11650,,,149,4,09/04/2020 13:36,Not agree,Not agree
09/16/2020,FL,663234,,,2288,382,12939,,,152,3,09/17/2020 01:45:45 PM,Not agree,Not agree
08/26/2020,FL,602113,,,2937,322,10733,,,153,0,08/27/2020 01:42:08 PM,Not agree,Not agree
07/16/2020,FL,311640,,,13764,85,4677,,,156,3,07/17/2020 02:31:01 PM,Not agree,Not agree
10/08/2020,FL,717148,,,3246,419,15068,,,164,5,10/09/2020 13:43,Not agree,Not agree
08/10/2020,FL,531188,,,4152,68,8359,,,173,3,08/11/2020 14:16,Not agree,Not agree
07/23/2020,FL,385091,,,10171,132,5518,,,173,0,07/24/2020 02:18:40 PM,Not agree,Not agree
09/30/2020,FL,698051,,,1880,264,14317,,,174,2,10/01/2020 13:42,Not agree,Not agree
08/19/2020,FL,577891,,,4080,162,9932,,,174,2,08/20/2020 03:11:45 PM,Not agree,Not agree
09/11/2020,FL,650922,,,3604,390,12502,,,176,4,09/12/2020 14:12,Not agree,Not agree
09/24/2020,FL,684847,,,2477,362,13795,,,177,5,09/25/2020 01:54:10 PM,Not agree,Not agree
10/11/2020,FL,725415,,,5414,750,15364,,,178,1,10/12/2020 14:07,Not agree,Not agree
08/01/2020,FL,474621,,,9591,116,7022,,,179,2,08/02/2020 14:54,Not agree,Not agree
08/07/2020,FL,512421,,,7653,327,7927,,,180,2,08/08/2020 14:58,Not agree,Not agree
08/08/2020,FL,520846,,,8425,156,8109,,,182,2,08/09/2020 14:03,Not agree,Not agree
08/25/2020,FL,599176,,,2665,267,10580,,,183,2,08/26/2020 01:51:40 PM,Not agree,Not agree
07/28/2020,FL,436867,,,9169,189,6117,,,186,2,07/29/2020 02:34:46 PM,Not agree,Not agree
09/01/2020,FL,624116,,,7487,356,11374,,,187,1,09/02/2020 13:49,Not agree,Not agree
08/11/2020,FL,536981,,,5793,153,8553,,,194,1,08/12/2020 13:50,Not agree,Not agree
09/09/2020,FL,644781,,,2006,365,12115,,,200,5,09/10/2020 14:02,Not agree,Not agree
09/23/2020,FL,682370,,,2594,447,13618,,,202,3,09/24/2020 01:54:02 PM,Not agree,Not agree
08/15/2020,FL,563628,,,6291,120,9345,,,204,3,08/16/2020 02:57:14 PM,Not agree,Not agree
08/03/2020,FL,486426,,,4758,51,7292,,,208,1,08/04/2020 14:09,Not agree,Not agree
09/10/2020,FL,647318,,,2537,414,12326,,,211,2,09/11/2020 13:51,Not agree,Not agree
08/12/2020,FL,545040,,,8059,145,8765,,,212,0,08/13/2020 02:12:28 PM,Not agree,Not agree
07/29/2020,FL,446251,,,9384,225,6333,,,216,1,07/30/2020 02:42:43 PM,Not agree,Not agree
08/18/2020,FL,573811,,,3787,154,9758,,,219,1,08/19/2020 02:23:51 PM,Not agree,Not agree
08/05/2020,FL,497181,,,5408,220,7627,,,225,1,08/06/2020 14:12,Not agree,Not agree
08/14/2020,FL,557337,,,6105,132,9141,,,228,2,08/15/2020 02:02:05 PM,Not agree,Not agree
07/30/2020,FL,456105,,,9854,0,6586,,,253,0,07/31/2020 02:35:06 PM,Not agree,Not agree
07/31/2020,FL,465030,,,8925,467,6843,,,257,4,08/01/2020 14:38,Not agree,Not agree
