submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
05/20/2020,IL,100418,100418,0,2388,0,4225,4225,0,0,0,05/21/2020 03:41:38 PM,Agree,Agree
02/01/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/02/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/02/2020,IL,145066,144013,1053,0,0,7152,6951,201,0,0,07/03/2020 15:01,Agree,Agree
02/03/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/03/2020,IL,4,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/04/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/04/2020,IL,4,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/05/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/06/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/07/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/07/2020,IL,6,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/08/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/09/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/10/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/11/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/12/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/22/2020,IL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/23/2020,IL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/25/2020,IL,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/26/2020,IL,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/27/2020,IL,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/28/2020,IL,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/29/2020,IL,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/30/2020,IL,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/13/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/14/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/15/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/16/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/17/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/18/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/19/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/20/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/21/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/22/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/23/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/24/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/25/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/26/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/27/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/28/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/29/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/13/2020,IL,32,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/14/2020,IL,32,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/01/2020,IL,3,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/02/2020,IL,4,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/05/2020,IL,5,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/06/2020,IL,6,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/08/2020,IL,7,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/24/2020,IL,1,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/31/2020,IL,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/09/2020,IL,11,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/12/2020,IL,32,,,5,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/10/2020,IL,19,,,8,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/11/2020,IL,27,,,8,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/16/2020,IL,105,,,12,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/15/2020,IL,93,,,61,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
